11,8.666666667,7.25
42.33333333,46.33333333,56.5
487.6666667,375.6666667,448
0,0,0
1.666666667,1.666666667,2.25
230.6666667,237.6666667,246
494,420.6666667,450.5
62.33333333,45.66666667,43.25
605.6666667,556.6666667,592.75
0,0,0
700.6666667,786.6666667,820.25
339.6666667,314.6666667,310.25
229.3333333,254.3333333,248.5
589.3333333,506,510.25
0,1.333333333,0.25
439.6666667,456.6666667,431.5
1316.333333,755.6666667,752.25
0.333333333,0,0
505,468,488.5
18.33333333,13.66666667,9
55.33333333,67.33333333,60
462.6666667,398.3333333,357.25
26.66666667,21,25.5
148.6666667,114.3333333,141.75
57,61,58.25
4,3.333333333,7.75
7.666666667,31.66666667,14.25
411,334.6666667,379.75
203.6666667,211.6666667,189.75
849.3333333,1017.666667,1089
276.3333333,280.6666667,302.5
1159.333333,981,1140
11,15.33333333,15.75
480,310.6666667,276
1033.333333,642,628.75
180,189.3333333,179.25
156.6666667,156,180.25
738.6666667,736.6666667,723.25
146.3333333,121.3333333,140
15.33333333,23.66666667,25.75
25,29.66666667,28
1521.666667,1726.666667,1673.75
33.66666667,31,31.5
16,9.666666667,13
0,0,0
0.333333333,1,1
0,0,0
366.3333333,365.6666667,430.5
64,85,101
97,105.6666667,110.75
18,15.66666667,17.75
0,0,0
899.6666667,803.6666667,715.25
173,109.3333333,112.75
269,251.3333333,226.5
57.66666667,55.33333333,50.75
789.3333333,881,1057.25
64.33333333,72,74
872.6666667,812,695.75
193,206.6666667,232.5
319,285.3333333,311
153.3333333,126.6666667,153.25
3,2.666666667,1.25
427,388.3333333,358.25
26,10.66666667,3.75
418.3333333,519.3333333,514.75
5,2,2.25
0,0,0
112.6666667,126.3333333,138.25
58,66.66666667,72.5
638.3333333,685.3333333,720.25
493.6666667,487.6666667,472
147.6666667,144.6666667,147.5
142.3333333,78,46.5
9.666666667,6.333333333,6.75
2.333333333,15.66666667,10.75
621,658,678.75
2.666666667,4.333333333,4.5
377.6666667,427,410
977.3333333,1057,1190
109.3333333,155,156.75
789,899,1017
324.3333333,286,283.5
339,332.6666667,351.75
12.66666667,35,37.5
123.3333333,115,54.5
21.66666667,27.66666667,37
54.33333333,120,112
46,55,85
89.33333333,86.33333333,95.75
1741.333333,1382.666667,1379.75
0,0,0
143.3333333,129.3333333,127.25
71,55,51.25
7.666666667,5,6
413.3333333,364.6666667,343
888,559.6666667,503
1,1,2.75
0.333333333,0,0
0,0,0.25
4,3.333333333,5.25
0.333333333,0,0.25
67.66666667,64,66.75
9,5,9.75
0,0,0
1.666666667,9,5.5
1,2.666666667,2
0.333333333,2.333333333,1.25
7.333333333,4.333333333,6
1,2.666666667,0.5
0,0,0
0.333333333,0.333333333,0.75
72.66666667,69,62
4.333333333,11,7.25
4,3.666666667,6
0.666666667,0.333333333,0
27,34.66666667,37.25
2.666666667,4,2.5
28.33333333,29,29.75
33.33333333,47.33333333,40.75
57.66666667,40.66666667,46.75
2,5,3.5
0,0,0
134.3333333,221,282.5
162.6666667,195,212.5
21.33333333,30.66666667,23.75
72.33333333,20.66666667,19.75
0,0,0
0.333333333,0.333333333,0.25
0,0,0
0,0,0.5
15.66666667,18,20.75
122.3333333,142.6666667,216.75
0,0,0
0,0,0
0,0.333333333,0
0,0.333333333,0
0,0.333333333,0
0.333333333,1,0.75
2.666666667,8.666666667,10.5
7,10,8.25
275,206.6666667,210
1.666666667,3,3
88.33333333,77,80.75
17.33333333,9,11.75
0.333333333,0.333333333,1
0,0.333333333,0
4,5,5.5
1,0.333333333,0
109.3333333,97.66666667,99.5
0,0,0.25
41,50,55.25
0,0,0
0.333333333,0,0
0,0,0.75
0,0,0
30.33333333,45.33333333,88
0,0,0
0,0,0
0,0,0
21,16.66666667,24.25
0,0.333333333,0
162,218,209.25
0,0,0
0,0,0
0,0.333333333,0
0.666666667,0.666666667,1.25
2.333333333,1.333333333,2
173.6666667,163,171.5
1.666666667,0.333333333,0.75
0.666666667,2.333333333,1
0,0,0
0,0.333333333,0
11.66666667,12.33333333,17.25
461.3333333,419.3333333,443.75
10.33333333,4,13.5
11.33333333,13.66666667,8.5
0,0,0.25
0,0.666666667,0
6,2,2.75
0,0,0
3.666666667,4,5.25
11.66666667,10,10.5
0,0,0
0.333333333,0,1
3.333333333,6,5.75
0.333333333,0.666666667,1.25
0,0,0
0.666666667,0.333333333,1.5
0.333333333,0.333333333,0
0,0,0.25
0,0.333333333,0.25
12,7.666666667,8.75
0,0.333333333,1.5
0,0,0
0,0,0
775.3333333,429.3333333,342.25
0,0,0
0.333333333,0.333333333,1
0,0,0
1.333333333,1.333333333,3
5.666666667,1.333333333,3
0,0,0
0,0,0
2,3,3
0,0,0
4,5.666666667,5.75
300.3333333,285.6666667,213.75
2.333333333,1.333333333,0.75
0.333333333,2.666666667,1.75
0,0,0
34.33333333,29.33333333,46.25
0,0,0
236.6666667,232,213.75
1,0,2.25
45.33333333,37.66666667,42.75
0,0,0
0.666666667,0,0.5
0.333333333,0.333333333,0
7.666666667,9,7.75
25.33333333,37.33333333,32.25
0,0,0
915.6666667,1361,1266.5
51.33333333,43.66666667,67.25
0,0,0
0.333333333,0.333333333,1.5
0,0,0
0,0,1
280.6666667,270.6666667,291.25
0,0,0
1876.333333,1819.666667,1828.5
1,3,3.5
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,1.666666667,2
5,6.333333333,12.75
0,0,0.25
0,0,0
0.666666667,2.666666667,1.5
0.333333333,0,0
38,27.33333333,43.25
3,3.666666667,7.5
1,0,0.5
3.666666667,9,8
0.333333333,2.333333333,4
1.666666667,0.333333333,1
0,0,0
1.666666667,3.666666667,4.75
0,0,0
0,0.333333333,0
0.666666667,1,0.25
0,0,0
5,5.666666667,6
1071.666667,1298.666667,1255.5
0,0,0
0,0.333333333,0
1.666666667,1.333333333,1.25
7.333333333,19.66666667,15.75
0,0,0
0,0,0
4.666666667,0.666666667,3
0,0.333333333,0.25
0,0,0
81,71.33333333,91.25
0.666666667,0,0
0,0.333333333,0.75
0,0,0.25
0,0.333333333,0
5.333333333,5.333333333,7
0,0.333333333,0.25
12.33333333,10,10.75
67.33333333,75,92.5
0,0,0.25
5.333333333,7,9.75
0,0,0.25
0,0,0
0,0.333333333,0
0,1,0.5
13.66666667,12.33333333,15.25
0,0,0
107.3333333,127.6666667,161
0.333333333,0,0
0,1,0
0,0,0
1.666666667,0,0.75
20.33333333,36.33333333,54.5
0,0,0
1.333333333,1,2
46.33333333,60.33333333,56
161.6666667,140.6666667,162.25
0,0,0
0,0,0.25
0,0,0
0,0,0
0.333333333,0.666666667,0.5
0,0,0
0,0.333333333,1.5
0,0,0
0.333333333,0,0.25
7,3.666666667,6
1.333333333,1.666666667,5.75
99.33333333,114.6666667,85.25
6,5.666666667,5.75
0,0,0
0,0,0
0,0,0
122.6666667,165,144.5
0,0,0
53,40.66666667,44.25
